Region,Unit Code,Date/Time Beginning (EST),Date/Time End (EST),Economic Max,Economic Min,Emergency Max,Emergency Min,Economic Flag,Emergency Flag,Must Run Flag,Unit Available Flag,Self Scheduled MW,Target MW Reduction,MW,Curtailment Offer Price,Price1,MW1,Price2,MW2,Price3,MW3,Price4,MW4,Price5,MW5,Price6,MW6,Price7,MW7,Price8,MW8,Price9,MW9,Price10,MW10,Slope
Central,A3742,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,41.62,0,43.05,50,43.27,58,43.48,65,43.7,73,43.91,80,,,,,,,,,1
Central,A3743,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,41.62,0,43.05,50,43.27,58,43.48,65,43.7,73,43.91,80,,,,,,,,,1
Central,A3747,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,1.96,0,1.96,1,1.96,5,1.96,8,1.96,12,1.96,15,,,,,,,,,0
Central,A3748,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,1.96,0,1.96,1,1.96,5,1.96,8,1.96,12,1.96,15,,,,,,,,,0
Central,A3749,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,1.96,0,1.96,1,1.96,5,1.96,8,1.96,12,1.96,15,,,,,,,,,0
North,A3754,10/07/2020 00:00:00,10/07/2020 01:00:00,32.9,8,37,8,1,0,0,1,0,,0,,30.15,8,31,12,31.05,16,31.1,20,31.2,25,,,,,,,,,,,0
North,A3755,10/07/2020 00:00:00,10/07/2020 01:00:00,39.8,8,41,8,1,0,0,1,0,,0,,30,10,30.05,12,30.1,19,30.15,23,30.2,27,30.25,31,30.3,35,30.35,39,,,,,0
North,A3756,10/07/2020 00:00:00,10/07/2020 01:00:00,21,7,23,7,0,0,1,1,0,,7,,43,8,43.05,12,43.1,15,43.15,18,43.2,20,,,,,,,,,,,0
North,A3757,10/07/2020 00:00:00,10/07/2020 01:00:00,68,52,68,45,0,0,1,1,0,,52,,48,50,48.05,60,48.1,70,,,,,,,,,,,,,,,0
North,A3758,10/07/2020 00:00:00,10/07/2020 01:00:00,42,34,48,24,0,0,1,1,0,,34,,23.9,23,23.95,24,48,28,48.05,32,48.1,34,48.15,36,48.2,38,48.6,40,,,,,0
North,A3759,10/07/2020 00:00:00,10/07/2020 01:00:00,22.6,8,26.5,8,1,0,0,1,0,,0,,32.5,8,32.55,10,32.6,13,32.65,17,32.7,18,32.75,20,32.8,23,,,,,,,0
Central,A3762,10/07/2020 00:00:00,10/07/2020 01:00:00,3.4,0,10.5,0,0,0,1,1,0,,3.4,,0,0,0,10.5,,,,,,,,,,,,,,,,,1
Central,A3763,10/07/2020 00:00:00,10/07/2020 01:00:00,105.5,24.7,108.3,24.7,0,0,1,1,0,,24.7,,15.85,0.1,16.57,25,16.86,35,17.15,45,17.44,55,17.73,65,18.02,75,18.3,85,18.59,95,18.94,107,1
Central,A3764,10/07/2020 00:00:00,10/07/2020 01:00:00,106.4,24.7,108.3,24.7,0,0,0,0,0,,0,,15.82,0.1,16.64,25,16.97,35,17.3,45,17.63,55,17.96,65,18.29,75,18.62,85,18.95,95,19.35,107,1
Central,A3787,10/07/2020 00:00:00,10/07/2020 01:00:00,670,380,720,280,0,0,0,0,0,,0,,17.48,380,17.48,720,17.48,740,17.48,758,,,,,,,,,,,,,0
Central,A3788,10/07/2020 00:00:00,10/07/2020 01:00:00,670,350,720,280,0,0,0,0,0,,0,,17.86,370,17.86,720,17.86,740,17.86,783,,,,,,,,,,,,,0
Central,A3789,10/07/2020 00:00:00,10/07/2020 01:00:00,575,350,625,280,0,0,1,1,0,,350,,17.71,390,17.71,708,17.71,728,17.71,783,,,,,,,,,,,,,0
Central,A3790,10/07/2020 00:00:00,10/07/2020 01:00:00,575,350,625,280,1,0,0,1,0,,0,,17.55,390,17.55,707,17.55,727,17.55,762,,,,,,,,,,,,,0
Central,A3791,10/07/2020 00:00:00,10/07/2020 01:00:00,10,10,10,10,1,0,0,1,0,,0,,92.29,12.5,,,,,,,,,,,,,,,,,,,0
North,A3797,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,22.57,30,22.62,42,22.67,50,23.16,60,23.7,65,,,,,,,,,,,0
North,A3798,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,22.57,30,22.62,42,22.67,50,23.16,60,23.7,65,,,,,,,,,,,0
North,A3799,10/07/2020 00:00:00,10/07/2020 01:00:00,352,150,352,150,0,0,1,1,0,,150,,20.62,150,20.63,200,20.72,240,20.85,300,20.96,350,,,,,,,,,,,0
North,A3802,10/07/2020 00:00:00,10/07/2020 01:00:00,0.1,0.1,12.5,0.1,0,0,1,1,0,,0.1,,0.01,1,,,,,,,,,,,,,,,,,,,0
North,A3803,10/07/2020 00:00:00,10/07/2020 01:00:00,30,10,30,10,1,0,0,1,0,,0,,27.77,10,28.12,15,28.79,20,29.57,25,40.38,26,40.99,30,,,,,,,,,0
North,A3804,10/07/2020 00:00:00,10/07/2020 01:00:00,30,10,30,10,1,0,0,1,0,,0,,17.39,10,17.61,15,18.03,20,18.52,25,42.49,26,42.82,30,,,,,,,,,0
North,A3805,10/07/2020 00:00:00,10/07/2020 01:00:00,49,15,49,15,1,0,0,1,0,,0,,29.87,15,29.88,20,33.2,25,34.91,30,37.58,35,38.31,40,38.55,45,,,,,,,0
North,A3806,10/07/2020 00:00:00,10/07/2020 01:00:00,49,15,49,15,1,0,0,1,0,,0,,29.87,15,29.88,20,33.2,25,34.91,30,37.58,35,38.31,40,38.55,45,,,,,,,0
North,A3807,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,18.37,25,19.37,35,20.37,50,21.37,60,22.37,70,,,,,,,,,,,0
North,A3808,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,19.53,25,20.53,35,21.53,50,22.53,60,23.53,70,,,,,,,,,,,0
North,A3822,10/07/2020 00:00:00,10/07/2020 01:00:00,165.3,51.3,165.8,51.3,1,0,0,1,0,,0,,15.05,0.1,15.33,39,15.46,55,15.59,73,15.71,90,15.84,107,15.96,125,16.09,142,16.23,160,16.27,165,1
Central,A3825,10/07/2020 00:00:00,10/07/2020 01:00:00,20,20,20,20,0,0,0,0,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3826,10/07/2020 00:00:00,10/07/2020 01:00:00,20,20,20,20,1,0,0,1,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3827,10/07/2020 00:00:00,10/07/2020 01:00:00,20,20,20,20,1,0,0,1,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3828,10/07/2020 00:00:00,10/07/2020 01:00:00,20,20,20,20,1,0,0,1,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3829,10/07/2020 00:00:00,10/07/2020 01:00:00,24,24,24,24,1,0,0,1,0,,0,,69.37,24,,,,,,,,,,,,,,,,,,,0
Central,A3830,10/07/2020 00:00:00,10/07/2020 01:00:00,23,23,23,23,1,0,0,1,0,,0,,127.51,23,,,,,,,,,,,,,,,,,,,0
Central,A3831,10/07/2020 00:00:00,10/07/2020 01:00:00,23,23,23,23,0,0,0,0,0,,0,,127.51,23,,,,,,,,,,,,,,,,,,,0
Central,A3840,10/07/2020 00:00:00,10/07/2020 01:00:00,390,310,420,290,0,0,1,1,0,,310,,19.18,1,20.15,310,20.72,315,24,316,25,370,26,395,27,400,28,430,29,450,30,455,1
Central,A3848,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,1,0,0,1,0,,0,,0.01,1,0.02,2,0.04,4,0.05,5,0.06,6,0.07,7,0.08,8,0.09,9,0.1,10,0.11,11,1
Central,A3849,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,1,0,0,1,0,,0,,0.01,1,0.03,3,0.06,6,0.07,7,0.08,8,0.09,9,0.1,10,0.11,11,0.12,12,0.13,13,1
Central,A3850,10/07/2020 00:00:00,10/07/2020 01:00:00,400,390,431,300,0,0,0,0,0,,0,,16.14,1,16.96,180,17.78,210,18.19,230,18.88,310,19.58,370,19.96,390,20.16,410,20.36,420,20.81,431,1
Central,A3851,10/07/2020 00:00:00,10/07/2020 01:00:00,170,130,170,100,0,0,0,0,0,,0,,12.62,1,15.67,190,17.34,250,18.16,275,18.9,335,20.21,395,20.89,430,21.46,440,21.58,455,21.98,472,1
Central,A3852,10/07/2020 00:00:00,10/07/2020 01:00:00,75,70,78,20,0,0,0,0,0,,0,,9.13,1,11.49,20,12.74,30,13.98,40,15.23,50,16.47,60,17.71,70,18.71,78,20.2,90,20.33,91,0
Central,A3853,10/07/2020 00:00:00,10/07/2020 01:00:00,73,70,77,20,0,0,0,0,0,,0,,7.72,1,10.5,20,11.96,30,13.41,40,14.88,50,16.34,60,17.8,70,18.82,77,20.72,90,20.87,91,0
Central,A3854,10/07/2020 00:00:00,10/07/2020 01:00:00,355,125,361,120,0,0,1,1,0,,125,,18.48,1,19.15,120,19.45,125,19.77,180,20.12,200,20.48,260,20.77,290,20.91,305,21.21,355,21.48,361,1
Central,A3855,10/07/2020 00:00:00,10/07/2020 01:00:00,355,125,361,120,0,0,1,1,0,,125,,18.11,1,18.95,120,19.29,125,19.63,180,19.98,200,20.32,260,20.59,290,20.76,310,20.98,355,21.21,361,1
North,A3864,10/07/2020 00:00:00,10/07/2020 01:00:00,86.8,45,99,45,0,1,0,1,0,,0,,10.47,0,13.82,120,,,,,,,,,,,,,,,,,1
North,A3865,10/07/2020 00:00:00,10/07/2020 01:00:00,99,45,99,45,0,1,0,1,0,,0,,8.17,0,15.17,120,,,,,,,,,,,,,,,,,1
North,A3867,10/07/2020 00:00:00,10/07/2020 01:00:00,11,11,11,11,0,0,1,1,0,,11,,5.24,5.7,103.35,40,,,,,,,,,,,,,,,,,1
North,A3868,10/07/2020 00:00:00,10/07/2020 01:00:00,16,16,16,16,0,0,1,1,0,,16,,13.55,0,56.31,40,,,,,,,,,,,,,,,,,1
North,A3876,10/07/2020 00:00:00,10/07/2020 01:00:00,44,22,44,22,0,1,0,1,0,,0,,70.38,0,85,70,,,,,,,,,,,,,,,,,1
North,A3877,10/07/2020 00:00:00,10/07/2020 01:00:00,44,22,44,22,0,1,0,1,0,,0,,70.38,0,85,70,,,,,,,,,,,,,,,,,1
North,A3878,10/07/2020 00:00:00,10/07/2020 01:00:00,41,22,51,22,0,1,0,1,0,,0,,70.38,0,85,70,,,,,,,,,,,,,,,,,1
North,A3879,10/07/2020 00:00:00,10/07/2020 01:00:00,44,22,51,22,0,1,0,1,0,,0,,69,0,82.44,70,,,,,,,,,,,,,,,,,1
North,A3907,10/07/2020 00:00:00,10/07/2020 01:00:00,8,8,8,8,0,0,0,0,0,,0,,41.66,0,75.17,30,,,,,,,,,,,,,,,,,1
North,A3908,10/07/2020 00:00:00,10/07/2020 01:00:00,15,15,15,15,0,0,1,1,0,,15,,41.66,0,75.17,30,,,,,,,,,,,,,,,,,1
North,A3909,10/07/2020 00:00:00,10/07/2020 01:00:00,72,25,72,25,0,1,0,1,0,,0,,59.74,0,102.05,100,,,,,,,,,,,,,,,,,1
North,A3910,10/07/2020 00:00:00,10/07/2020 01:00:00,67,25,67,25,0,1,0,1,0,,0,,59.74,0,97.82,90,,,,,,,,,,,,,,,,,1
North,A3911,10/07/2020 00:00:00,10/07/2020 01:00:00,13.1,13.1,13.1,0,0,0,1,1,12.8,,13.1,,0,0,0,36.8,,,,,,,,,,,,,,,,,1
North,A3916,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,1,1,0,,0,,20,0.1,20,999,,,,,,,,,,,,,,,,,1
North,A3924,10/07/2020 00:00:00,10/07/2020 01:00:00,51,10,51,10,0,1,0,1,0,,0,,16.37,0,16.39,80,,,,,,,,,,,,,,,,,1
North,A3925,10/07/2020 00:00:00,10/07/2020 01:00:00,53,10,53,10,0,1,0,1,0,,0,,13.19,0,20.56,80,,,,,,,,,,,,,,,,,1
North,A3926,10/07/2020 00:00:00,10/07/2020 01:00:00,55,10,55,10,0,1,0,1,0,,0,,14.01,0,19.61,80,,,,,,,,,,,,,,,,,1
North,A3927,10/07/2020 00:00:00,10/07/2020 01:00:00,55,10,55,10,0,1,0,1,0,,0,,15.04,0,17.36,80,,,,,,,,,,,,,,,,,1
North,A3928,10/07/2020 00:00:00,10/07/2020 01:00:00,53,10,53,10,0,1,0,1,0,,0,,15.2,0,17.43,80,,,,,,,,,,,,,,,,,1
North,A3929,10/07/2020 00:00:00,10/07/2020 01:00:00,55,10,55,10,0,1,0,1,0,,0,,14.43,0,18.32,80,,,,,,,,,,,,,,,,,1
North,A3936,10/07/2020 00:00:00,10/07/2020 01:00:00,511,345,533,345,0,1,0,1,0,,0,,9.59,0,19.52,540,,,,,,,,,,,,,,,,,1
North,A3938,10/07/2020 00:00:00,10/07/2020 01:00:00,10,10,10,0,0,0,1,1,1,,10,,0,0.1,0,999,,,,,,,,,,,,,,,,,1
North,A3939,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,1,1,0,,0,,0.01,0.1,0.01,10,,,,,,,,,,,,,,,,,1
North,A3942,10/07/2020 00:00:00,10/07/2020 01:00:00,40,38,40,1,1,0,0,1,0,,0,,53,40,,,,,,,,,,,,,,,,,,,0
North,A3943,10/07/2020 00:00:00,10/07/2020 01:00:00,673,567,673,567,0,0,1,1,0,,673,,0,0,0,680,,,,,,,,,,,,,,,,,1
North,A3945,10/07/2020 00:00:00,10/07/2020 01:00:00,580,580,580,580,0,0,0,0,0,,0,,0,0,0,590,,,,,,,,,,,,,,,,,1
North,A3946,10/07/2020 00:00:00,10/07/2020 01:00:00,580,498,580,498,0,0,1,1,0,,580,,0,0,0,590,,,,,,,,,,,,,,,,,1
North,A3947,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,1,,0,,0,0.1,0,999,,,,,,,,,,,,,,,,,1
North,A3948,10/07/2020 00:00:00,10/07/2020 01:00:00,10,10,10,10,0,0,1,1,0,,10,,14.53,0,15.27,30,,,,,,,,,,,,,,,,,1
North,A3949,10/07/2020 00:00:00,10/07/2020 01:00:00,10,10,10,10,0,0,0,0,0,,0,,13.82,0,16.21,30,,,,,,,,,,,,,,,,,1
North,A3957,10/07/2020 00:00:00,10/07/2020 01:00:00,610,215,610,200,0,0,1,1,0,,579,,8.63,0,8.73,700,,,,,,,,,,,,,,,,,1
North,A3958,10/07/2020 00:00:00,10/07/2020 01:00:00,682,215,705,200,0,1,0,1,0,,0,,15.52,0,19.34,710,,,,,,,,,,,,,,,,,1
North,A3959,10/07/2020 00:00:00,10/07/2020 01:00:00,4,4,4,0,0,0,1,1,1,,4,,0,0.1,0,999,,,,,,,,,,,,,,,,,1
North,A3969,10/07/2020 00:00:00,10/07/2020 01:00:00,51,10,51,10,0,1,0,1,0,,0,,14.39,0,22.59,80,,,,,,,,,,,,,,,,,1
North,A3970,10/07/2020 00:00:00,10/07/2020 01:00:00,62,10,62,10,0,1,0,1,0,,0,,14.39,0,23.61,90,,,,,,,,,,,,,,,,,1
North,A3971,10/07/2020 00:00:00,10/07/2020 01:00:00,51,10,51,10,0,0,0,0,0,,0,,14.39,0,22.59,80,,,,,,,,,,,,,,,,,1
North,A3972,10/07/2020 00:00:00,10/07/2020 01:00:00,54,10,54,10,0,0,0,0,0,,0,,14.39,0,22.59,80,,,,,,,,,,,,,,,,,1
North,A3974,10/07/2020 00:00:00,10/07/2020 01:00:00,59,25,63,25,0,1,0,1,0,,0,,64.36,0,90.61,80,,,,,,,,,,,,,,,,,1
North,A3975,10/07/2020 00:00:00,10/07/2020 01:00:00,8,8,8,8,0,0,1,1,0,,8,,21.07,0,22.7,30,,,,,,,,,,,,,,,,,1
North,A3976,10/07/2020 00:00:00,10/07/2020 01:00:00,8,8,8,8,0,0,1,1,0,,8,,21.07,0,22.7,30,,,,,,,,,,,,,,,,,1
North,A3983,10/07/2020 00:00:00,10/07/2020 01:00:00,2.1,0.5,2.1,0,0,0,1,1,3.6,,2.1,,-35.08,0,-35.08,9.2,,,,,,,,,,,,,,,,,1
North,A3986,10/07/2020 00:00:00,10/07/2020 01:00:00,2.5,2.5,2.5,0,0,0,1,1,1.6,,2.5,,0,0,0,10.5,,,,,,,,,,,,,,,,,1
Central,A3990,10/07/2020 00:00:00,10/07/2020 01:00:00,13,13,13,13,0,1,0,1,0,,0,,106.07,12.5,,,,,,,,,,,,,,,,,,,0
North,A3991,10/07/2020 00:00:00,10/07/2020 01:00:00,237.1,160,237.1,160,0,0,1,1,0,,164,,10,230,99,230.1,,,,,,,,,,,,,,,,,0
North,A3995,10/07/2020 00:00:00,10/07/2020 01:00:00,58,28,58,28,1,0,0,1,0,,0,,23.93,28,23.97,31,24,34,24.11,38,24.11,43,24.13,45,24.15,46,24.17,48,24.22,52,24.29,58,1
North,A3996,10/07/2020 00:00:00,10/07/2020 01:00:00,80,38,80,26,1,0,0,1,0,,0,,24.48,38,24.53,42,24.59,46,24.82,50,24.82,63,24.85,65,24.87,67,24.91,70,24.95,73,25.05,80,1
North,A3997,10/07/2020 00:00:00,10/07/2020 01:00:00,23.6,6,23.6,6,1,0,0,1,0,,0,,155.24,6,162.99,9,170.74,12,178.49,15,186.24,18,193.99,21,201.74,24,206.91,26,,,,,1
North,A3998,10/07/2020 00:00:00,10/07/2020 01:00:00,23.6,6,23.6,6,1,0,0,1,0,,0,,162.22,6,167.12,9,172.02,12,176.92,15,181.82,18,186.71,21,191.61,24,194.88,26,,,,,1
North,A4001,10/07/2020 00:00:00,10/07/2020 01:00:00,43,15,43,10,1,0,0,1,0,,0,,10.54,15,10.58,19,10.61,23,10.65,27,10.69,31,10.72,35,10.76,39,10.8,44,10.85,49,,,1
North,A4004,10/07/2020 00:00:00,10/07/2020 01:00:00,338.4,91.2,350.4,91.2,0,0,0,0,0,,0,,11.93,0,13.27,96,13.65,127.8,14.03,159.5,14.33,191.2,14.71,223,15.09,254.8,15.48,286.5,15.87,318.2,16.25,350,1
Central,A4008,10/07/2020 00:00:00,10/07/2020 01:00:00,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A4010,10/07/2020 00:00:00,10/07/2020 01:00:00,225,128,237,105,1,0,0,1,185,,0,,16.95,130,16.95,140,16.95,150,16.95,160,16.95,170,16.95,180,17.12,190,17.55,200,18.1,210,18.76,220,1
Central,A4011,10/07/2020 00:00:00,10/07/2020 01:00:00,410,255,420,220,1,0,0,1,225,,0,,16.83,250,16.83,267.7,16.86,285.4,17.06,303.1,17.37,320.8,17.8,338.5,18.36,356.2,19.03,373.9,19.82,391.6,20.73,409.3,1
Central,A4012,10/07/2020 00:00:00,10/07/2020 01:00:00,520,250,527,225,0,0,0,0,225,,0,,18.65,250,18.65,280,18.65,310,18.65,340,18.65,370,19.02,400,19.6,430,20.35,460,21.27,490,22.36,520,1
Central,A4013,10/07/2020 00:00:00,10/07/2020 01:00:00,520,225,545,220,0,0,1,1,220,,225,,19.01,220,19.01,253.3,19.01,286.6,19.01,319.9,19.01,353.2,19.01,386.5,19.3,419.8,20.07,453.1,21.05,486.4,22.23,519.7,1
Central,A4014,10/07/2020 00:00:00,10/07/2020 01:00:00,13,13,13,13,1,0,0,1,0,,0,,104.24,12.5,,,,,,,,,,,,,,,,,,,0
Central,A4015,10/07/2020 00:00:00,10/07/2020 01:00:00,14,14,34,10,0,0,0,0,0,,0,,44.97,9,45.15,10,47.1,21,47.28,22,,,,,,,,,,,,,1
Central,A4016,10/07/2020 00:00:00,10/07/2020 01:00:00,21.9,5,21.9,5,0,0,0,0,0,,0,,129.27,5,161.41,21.9,,,,,,,,,,,,,,,,,0
Central,A4017,10/07/2020 00:00:00,10/07/2020 01:00:00,15,0,15,0,0,0,1,1,15,,15,,0,0,0,200,,,,,,,,,,,,,,,,,1
North,A4019,10/07/2020 00:00:00,10/07/2020 01:00:00,8,2,10,0,0,0,1,1,9,,8,,0,0,0,200,,,,,,,,,,,,,,,,,1
North,A4021,10/07/2020 00:00:00,10/07/2020 01:00:00,16,8,25.6,6,0,0,0,0,0,,0,,26.23,0,26.23,9,26.23,9.9,26.23,10.8,26.23,11.6,26.23,12.5,26.23,13.4,26.23,14.2,26.23,15.1,26.23,16,1
North,A4022,10/07/2020 00:00:00,10/07/2020 01:00:00,105,30,112.3,30,1,0,0,1,0,,0,,20.5,35,22.3,45,24.1,55,25.9,65,27.7,75,29.5,85,31.3,95,33.09,105,33.99,110,34.89,115,1
Central,A4024,10/07/2020 00:00:00,10/07/2020 01:00:00,83,60,86,60,1,0,0,1,0,,0,,19.7,60,20.07,63,20.43,66,20.8,69,21.17,72,21.54,75,21.9,78,22.27,81,22.64,84,23,87,1
Central,A4030,10/07/2020 00:00:00,10/07/2020 01:00:00,13,13,13,13,1,0,0,1,0,,0,,105.58,12.5,,,,,,,,,,,,,,,,,,,0
Central,A4032,10/07/2020 00:00:00,10/07/2020 01:00:00,167,135,170,135,0,0,0,0,0,,0,,13.97,135,13.97,194,,,,,,,,,,,,,,,,,0
Central,A4033,10/07/2020 00:00:00,10/07/2020 01:00:00,167,135,170,135,0,0,0,0,0,,0,,14.7,135,14.7,194,,,,,,,,,,,,,,,,,0
Central,A4034,10/07/2020 00:00:00,10/07/2020 01:00:00,167,135,170,135,0,0,0,0,0,,0,,13.84,135,13.84,194,,,,,,,,,,,,,,,,,0
Central,A4035,10/07/2020 00:00:00,10/07/2020 01:00:00,167,135,177,135,0,0,0,0,0,,0,,14.09,135,14.09,194,,,,,,,,,,,,,,,,,0
Central,A4036,10/07/2020 00:00:00,10/07/2020 01:00:00,13,10,15.5,10,1,0,0,1,0,,0,,248.11,10,248.11,13,248.11,14,,,,,,,,,,,,,,,1
Central,A4053,10/07/2020 00:00:00,10/07/2020 01:00:00,163,102,163,102,1,0,0,1,0,,0,,15.88,102,15.9,163,40.89,163.1,40.9,200,,,,,,,,,,,,,0
Central,A4054,10/07/2020 00:00:00,10/07/2020 01:00:00,163,102,163,102,1,0,0,1,0,,0,,15.87,102,15.89,163,40.88,163.1,40.89,200,,,,,,,,,,,,,0
Central,A4055,10/07/2020 00:00:00,10/07/2020 01:00:00,10,10,10,10,1,0,0,1,0,,0,,103.6,10,,,,,,,,,,,,,,,,,,,0
Central,A4057,10/07/2020 00:00:00,10/07/2020 01:00:00,30,30,45,30,1,0,0,1,0,,0,,21.58,30,21.58,60,,,,,,,,,,,,,,,,,0
Central,A4075,10/07/2020 00:00:00,10/07/2020 01:00:00,150,114,150,114,0,0,1,1,0,,114,,21.53,114,22.54,115,22.69,130,22.7,131,22.91,150,,,,,,,,,,,1
Central,A4076,10/07/2020 00:00:00,10/07/2020 01:00:00,240,135,245,115,1,0,0,1,0,,135,,24.27,135,24.28,136,24.71,170,24.72,171,25.27,205,25.28,206,25.73,230,36.04,231,,,,,1
Central,A4077,10/07/2020 00:00:00,10/07/2020 01:00:00,235,135,235,115,1,0,0,1,0,,135,,18.59,135,18.6,136,18.92,170,24.15,171,24.66,205,24.68,206,25.11,230,35.4,231,,,,,1
Central,A4078,10/07/2020 00:00:00,10/07/2020 01:00:00,77,40,77,20,1,0,0,1,0,,0,,34,10,41,40,43,60,45,80,,,,,,,,,,,,,1
Central,A4079,10/07/2020 00:00:00,10/07/2020 01:00:00,76,50,76,49,1,0,0,1,0,,0,,37,45,42,60,45,80,,,,,,,,,,,,,,,1
Central,A4083,10/07/2020 00:00:00,10/07/2020 01:00:00,90,50,90,50,0,0,0,0,0,,0,,24.4,50,24.43,51,24.83,65,24.85,66,25.34,90,,,,,,,,,,,1
Central,A4084,10/07/2020 00:00:00,10/07/2020 01:00:00,270,125,270,115,0,0,0,0,0,,0,,20.01,125,20.01,126,20.21,165,20.54,210,20.55,211,20.72,230,20.73,231,20.91,250,20.93,251,21.13,270,1
Central,A4086,10/07/2020 00:00:00,10/07/2020 01:00:00,85,50,85,50,1,0,0,1,0,,0,,21.5,45,21.51,50,21.52,60,21.53,84,27.03,85,,,,,,,,,,,1
Central,A4087,10/07/2020 00:00:00,10/07/2020 01:00:00,85,50,85,50,1,0,0,1,0,,0,,21.5,45,21.51,50,21.52,60,21.53,84,27.03,85,,,,,,,,,,,1
Central,A4092,10/07/2020 00:00:00,10/07/2020 01:00:00,13,13,13,13,1,0,0,1,0,,0,,103.65,12.5,,,,,,,,,,,,,,,,,,,0
Central,A4094,10/07/2020 00:00:00,10/07/2020 01:00:00,80,23,84,20,1,0,0,1,0,,0,,16.76,0,21.42,20,23.45,29,25.49,38,27.54,47,29.59,56,31.65,65,33.7,74,35.76,83,37.82,92,1
Central,A4095,10/07/2020 00:00:00,10/07/2020 01:00:00,79,23,83,20,1,0,0,1,0,,0,,16.78,0,21.4,20,23.44,29,25.49,38,27.54,47,29.59,56,31.65,65,33.71,74,35.76,83,37.82,92,1
Central,A4096,10/07/2020 00:00:00,10/07/2020 01:00:00,81,23,84,20,1,0,0,1,0,,0,,16.78,0,21.4,20,23.52,29.4,25.66,38.8,27.79,48.1,29.93,57.5,32.07,66.9,34.22,76.2,36.36,85.6,38.5,95,1
Central,A4097,10/07/2020 00:00:00,10/07/2020 01:00:00,80,23,81,20,1,0,0,1,0,,0,,16.79,0,21.41,20,23.51,29.2,25.61,38.5,27.71,47.8,29.82,57,31.93,66.2,34.05,75.5,36.16,84.8,38.28,94,1
Central,A4100,10/07/2020 00:00:00,10/07/2020 01:00:00,115,35,115,30,0,0,0,0,0,,0,,19.18,35,19.18,162,,,,,,,,,,,,,,,,,0
Central,A4101,10/07/2020 00:00:00,10/07/2020 01:00:00,115,35,115,30,0,0,1,1,0,,35,,19.43,35,19.43,168,,,,,,,,,,,,,,,,,0
Central,A4103,10/07/2020 00:00:00,10/07/2020 01:00:00,200,125,240,125,1,0,0,1,0,,0,,18.98,125,18.98,320,,,,,,,,,,,,,,,,,0
Central,A4104,10/07/2020 00:00:00,10/07/2020 01:00:00,230,150,320,150,1,0,0,1,0,,0,,18.91,150,18.91,250,18.91,280,18.91,310,,,,,,,,,,,,,0
Central,A4105,10/07/2020 00:00:00,10/07/2020 01:00:00,17,17,17,17,1,0,0,1,0,,0,,88.4,23,,,,,,,,,,,,,,,,,,,0
Central,A4106,10/07/2020 00:00:00,10/07/2020 01:00:00,5,5,5,5,1,0,0,1,0,,0,,92.9,5,,,,,,,,,,,,,,,,,,,0
Central,A4116,10/07/2020 00:00:00,10/07/2020 01:00:00,82,55,82,10,1,0,0,1,0,,0,,16.07,55,16.29,62,21.93,82,,,,,,,,,,,,,,,0
Central,A4117,10/07/2020 00:00:00,10/07/2020 01:00:00,82,55,82,10,1,0,0,1,0,,0,,16.07,55,16.29,62,21.93,82,,,,,,,,,,,,,,,0
Central,A4118,10/07/2020 00:00:00,10/07/2020 01:00:00,82,55,82,10,1,0,0,1,0,,0,,16.07,55,16.29,62,21.93,82,,,,,,,,,,,,,,,0
Central,A4119,10/07/2020 00:00:00,10/07/2020 01:00:00,82,55,82,10,1,0,0,1,0,,0,,16.07,55,16.29,62,21.93,82,,,,,,,,,,,,,,,0
Central,A4120,10/07/2020 00:00:00,10/07/2020 01:00:00,19,19,19,19,1,0,0,1,0,,0,,147.81,19,,,,,,,,,,,,,,,,,,,0
Central,A4121,10/07/2020 00:00:00,10/07/2020 01:00:00,19,19,19,19,1,0,0,1,0,,0,,147.81,19,,,,,,,,,,,,,,,,,,,0
